image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
012540.jpg,70,111,107,111,101,136,73,153,104,152
012541.jpg,69,112,108,111,88,133,66,151,111,153
012542.jpg,68,112,109,112,88,139,67,151,110,150
012543.jpg,71,110,105,111,108,130,73,157,105,151
012544.jpg,70,111,107,111,90,126,73,152,105,153
012545.jpg,69,111,107,112,84,138,72,152,106,153
012546.jpg,69,111,107,111,95,136,73,153,105,152
012547.jpg,68,112,109,112,89,136,68,150,109,151
012548.jpg,69,112,108,112,80,134,71,151,106,152
012549.jpg,71,111,106,110,100,135,74,155,101,152
012550.jpg,69,111,108,111,91,137,68,152,109,152
012551.jpg,71,111,106,110,87,133,73,153,104,154
012552.jpg,70,111,107,111,89,134,72,153,104,152
012553.jpg,70,113,109,110,100,139,69,153,105,151
012554.jpg,69,111,108,111,90,129,72,152,105,152
012555.jpg,70,111,108,111,86,132,71,152,105,152
012556.jpg,68,111,109,112,81,135,71,150,106,152
012557.jpg,68,110,108,112,93,133,76,151,103,152
012558.jpg,70,111,107,111,88,137,70,152,106,154
012559.jpg,71,110,106,111,99,127,69,152,108,155
012560.jpg,68,112,109,112,88,142,70,152,106,149
012561.jpg,70,111,108,111,92,137,73,152,104,153
012562.jpg,67,112,110,113,88,137,71,150,107,150
012563.jpg,69,111,108,112,86,129,69,152,109,152
012564.jpg,75,108,101,109,104,136,74,158,103,157
012565.jpg,68,112,109,112,88,126,68,151,108,151
012566.jpg,69,112,108,112,91,137,68,152,108,151
012567.jpg,67,111,109,113,78,140,68,150,110,152
012568.jpg,72,111,106,109,99,138,70,154,105,154
012569.jpg,68,114,111,110,94,146,63,152,110,148
012570.jpg,70,112,108,110,88,135,67,152,109,153
012571.jpg,69,111,108,111,89,136,72,151,105,153
012572.jpg,68,112,109,111,87,138,65,150,111,151
012573.jpg,69,111,108,112,82,136,72,151,105,152
012574.jpg,71,111,106,110,100,134,73,154,103,154
012575.jpg,70,110,107,112,94,129,76,153,102,153
012576.jpg,70,111,107,111,91,133,72,153,105,153
012577.jpg,68,111,109,113,89,138,70,152,109,149
012578.jpg,70,111,106,111,88,136,75,154,102,153
012579.jpg,69,111,108,111,91,136,72,152,105,152
012580.jpg,67,112,110,112,90,130,69,151,107,150
012581.jpg,68,112,109,111,89,137,71,151,105,150
012582.jpg,68,112,109,112,91,142,64,151,113,151
012583.jpg,71,111,106,111,75,133,73,155,104,152
012584.jpg,70,111,107,111,91,135,73,153,104,153
012585.jpg,72,110,105,110,94,127,75,155,102,153
012586.jpg,71,110,106,111,86,139,74,154,103,153
012587.jpg,69,111,108,112,88,134,73,151,104,152
012588.jpg,69,112,108,112,93,139,71,152,106,151
012589.jpg,69,111,108,112,88,135,72,153,105,151
012590.jpg,69,111,108,112,83,141,66,151,111,153
012591.jpg,68,112,109,111,97,142,72,152,104,150
012592.jpg,74,112,105,107,74,123,74,158,99,152
012593.jpg,70,112,107,110,81,130,72,154,104,152
012594.jpg,71,110,106,111,85,139,75,153,103,154
012595.jpg,70,111,108,111,88,142,73,154,103,151
012596.jpg,69,111,108,111,91,132,75,152,103,152
012597.jpg,67,114,111,111,95,139,66,151,108,148
012598.jpg,74,111,104,108,76,123,72,156,102,155
012599.jpg,70,111,107,110,83,135,74,153,102,153
012600.jpg,68,109,107,113,94,130,77,151,103,153
012601.jpg,69,110,108,112,82,137,70,151,109,152
012602.jpg,68,112,109,112,98,139,66,152,111,150
012603.jpg,66,112,111,113,87,137,66,149,111,150
012604.jpg,68,110,108,113,83,140,71,151,108,152
012605.jpg,69,111,108,112,87,133,73,152,105,151
012606.jpg,68,112,109,112,86,139,70,149,107,153
012607.jpg,68,111,108,112,85,136,68,151,109,152
012608.jpg,68,112,109,112,93,136,68,151,109,151
012609.jpg,70,112,108,111,89,138,71,152,105,153
012610.jpg,70,111,107,111,87,137,72,153,105,152
012611.jpg,70,111,107,111,91,141,70,153,107,153
012612.jpg,71,110,106,111,80,137,77,152,101,155
012613.jpg,71,110,106,111,92,135,72,153,106,154
012614.jpg,71,111,107,110,86,138,74,152,103,154
012615.jpg,71,112,107,109,89,134,77,154,98,153
012616.jpg,69,112,108,111,90,136,69,152,107,152
012617.jpg,70,112,108,110,85,135,69,152,106,153
012618.jpg,66,111,110,114,83,143,68,149,111,151
012619.jpg,69,110,107,112,82,139,73,151,105,153
012620.jpg,71,112,107,110,95,133,73,153,102,153
012621.jpg,69,110,107,112,86,138,72,153,106,153
012622.jpg,68,111,108,112,81,138,71,151,107,152
012623.jpg,68,111,108,112,91,138,65,151,113,151
012624.jpg,69,112,109,110,78,121,67,154,108,149
012625.jpg,68,112,109,112,81,138,69,151,108,151
012626.jpg,73,109,104,110,100,137,76,156,101,155
012627.jpg,72,111,106,109,76,129,76,154,99,154
012628.jpg,71,110,105,110,80,137,76,154,101,154
012629.jpg,69,111,108,112,85,134,71,152,106,151
012630.jpg,67,112,110,112,86,140,66,150,112,150
012631.jpg,69,111,108,112,89,137,73,152,104,151
012632.jpg,69,111,107,111,86,136,72,152,105,153
012633.jpg,69,112,108,111,85,140,69,149,108,154
012634.jpg,70,112,108,111,88,131,74,152,101,152
012635.jpg,68,112,109,111,89,134,66,151,111,151
012636.jpg,68,111,108,112,94,136,72,152,105,151
012637.jpg,69,111,108,112,84,136,72,153,106,151
012638.jpg,70,111,107,111,89,132,71,153,106,153
012639.jpg,69,111,108,112,73,137,69,152,108,153
012640.jpg,72,111,106,109,76,135,74,153,101,155
012641.jpg,71,111,106,110,93,131,75,154,102,153
012642.jpg,70,111,107,111,86,132,72,152,104,154
012643.jpg,70,112,108,110,92,130,73,153,102,151
012644.jpg,69,110,107,112,95,128,72,151,107,153
012645.jpg,69,112,108,111,88,132,74,152,102,152
012646.jpg,68,112,109,112,86,141,70,152,107,150
012647.jpg,71,111,106,110,94,134,74,154,103,152
012648.jpg,66,111,110,113,81,137,69,148,110,151
012649.jpg,70,111,107,111,89,140,69,154,108,151
012650.jpg,69,112,108,111,82,138,71,151,105,152
012651.jpg,69,110,107,112,80,138,69,151,109,153
012652.jpg,70,111,107,110,83,135,75,153,101,153
012653.jpg,69,112,108,111,92,137,72,151,104,152
012654.jpg,69,111,108,111,87,130,74,152,104,152
012655.jpg,70,111,107,111,83,134,73,152,104,154
012656.jpg,68,111,109,112,87,134,68,152,110,150
012657.jpg,67,112,110,112,89,143,69,149,108,151
012658.jpg,69,111,108,111,89,134,70,151,107,153
012659.jpg,69,111,108,112,89,137,71,153,106,150
012660.jpg,67,112,110,112,86,135,70,150,107,151
012661.jpg,69,110,107,112,94,134,69,152,109,153
012662.jpg,69,111,108,111,88,137,67,151,109,152
012663.jpg,67,112,110,113,92,134,69,150,109,150
012664.jpg,71,111,107,111,86,137,73,152,104,154
012665.jpg,67,112,110,112,87,142,66,148,111,152
012666.jpg,70,111,107,111,87,138,73,151,104,153
012667.jpg,70,111,107,111,96,129,75,154,102,151
012668.jpg,68,111,108,112,82,134,71,151,107,151
012669.jpg,68,112,109,111,98,138,71,151,106,152
012670.jpg,69,111,108,111,97,133,72,152,104,152
012671.jpg,71,109,105,112,82,138,77,154,103,154
012672.jpg,66,113,111,112,87,139,67,150,110,149
012673.jpg,69,111,108,111,88,133,72,151,105,152
012674.jpg,70,112,108,110,96,139,68,153,106,151
012675.jpg,69,111,108,111,89,135,75,152,103,152
012676.jpg,71,111,106,110,76,135,76,152,99,155
012677.jpg,67,111,109,113,83,134,68,150,110,152
012678.jpg,68,111,108,112,84,134,69,151,108,152
012679.jpg,73,114,107,106,100,140,73,155,97,154
012680.jpg,69,112,108,111,92,135,74,151,103,153
012681.jpg,71,110,106,111,77,135,74,154,103,154
012682.jpg,68,112,109,112,89,140,71,151,106,151
012683.jpg,69,111,107,111,94,134,72,152,106,153
012684.jpg,67,111,110,113,83,142,66,149,112,152
012685.jpg,73,111,105,109,81,135,75,154,100,155
012686.jpg,69,111,108,111,79,133,75,152,102,152
012687.jpg,68,112,109,111,84,137,70,151,107,151
012688.jpg,71,111,106,110,82,131,71,154,105,153
012689.jpg,69,113,109,110,96,140,67,154,107,149
012690.jpg,70,111,107,111,84,133,71,154,106,151
012691.jpg,71,111,106,111,77,133,72,153,105,154
012692.jpg,65,113,111,113,88,144,64,148,113,149
012693.jpg,70,111,107,111,90,133,73,153,104,152
012694.jpg,69,111,108,111,89,136,75,151,102,153
012695.jpg,69,112,108,112,87,138,70,151,107,152
012696.jpg,68,111,108,112,89,132,71,151,107,152
012697.jpg,67,112,109,112,83,136,67,149,111,151
012698.jpg,70,110,106,111,88,137,72,155,106,152
012699.jpg,69,112,108,111,76,135,68,150,107,153
012700.jpg,68,111,108,112,84,138,68,151,110,152
012701.jpg,69,111,107,112,91,136,73,152,105,153
012702.jpg,66,113,111,112,89,141,67,149,109,149
012703.jpg,69,111,108,112,78,132,71,150,106,153
012704.jpg,71,109,105,111,97,131,74,154,104,155
012705.jpg,70,111,106,111,76,136,75,153,102,153
012706.jpg,69,112,108,111,100,133,70,153,107,151
012707.jpg,70,110,106,111,75,132,77,152,101,154
012708.jpg,66,112,111,113,88,141,67,149,110,150
012709.jpg,75,111,104,107,104,139,74,158,99,153
012710.jpg,70,111,107,110,92,134,73,153,104,154
012711.jpg,67,111,108,113,75,137,70,149,109,153
012712.jpg,70,111,107,111,85,141,69,151,109,154
012713.jpg,69,112,109,111,88,128,72,152,105,151
012714.jpg,69,112,109,111,91,142,67,152,109,151
012715.jpg,71,110,106,111,82,136,74,154,103,153
012716.jpg,70,111,107,111,96,133,71,152,106,153
012717.jpg,70,111,107,111,90,137,77,153,100,153
012718.jpg,67,113,111,111,90,143,68,150,107,149
012719.jpg,70,111,107,111,86,140,74,153,104,152
012720.jpg,69,111,107,112,85,133,74,152,104,152
012721.jpg,70,109,106,112,95,132,74,153,105,153
012722.jpg,70,113,108,110,78,134,71,153,103,151
012723.jpg,72,110,105,110,99,130,78,155,99,154
012724.jpg,67,113,111,112,87,137,66,150,110,150
012725.jpg,70,112,108,110,82,133,73,153,103,152
012726.jpg,69,110,107,113,99,127,68,152,111,152
012727.jpg,70,111,107,111,86,140,70,151,107,155
012728.jpg,69,112,109,111,91,126,72,151,104,152
012729.jpg,68,112,109,111,92,130,76,152,100,150
012730.jpg,69,111,108,112,89,120,75,151,102,152
012731.jpg,70,112,107,110,87,138,73,153,103,152
012732.jpg,69,113,109,110,98,142,68,154,106,148
012733.jpg,68,112,109,112,84,138,69,150,108,151
012734.jpg,69,111,107,111,87,133,73,152,105,152
012735.jpg,71,110,106,111,77,135,71,153,107,154
012736.jpg,71,110,105,111,95,139,75,154,102,154
012737.jpg,68,111,109,112,88,139,67,151,110,150
012738.jpg,69,111,108,111,89,126,70,153,107,152
012739.jpg,67,113,110,112,94,140,70,151,106,149
012740.jpg,69,114,110,110,81,127,73,151,100,151
012741.jpg,70,111,107,110,82,136,71,152,105,153
012742.jpg,70,111,107,111,89,135,74,152,103,152
012743.jpg,68,113,110,111,90,136,68,151,107,151
012744.jpg,68,111,108,113,83,139,70,151,108,152
012745.jpg,70,111,107,111,85,133,74,153,103,153
012746.jpg,71,111,106,110,88,139,74,153,103,154
012747.jpg,69,111,108,111,92,135,71,153,106,151
012748.jpg,70,111,107,111,88,131,73,153,104,153
012749.jpg,68,112,109,111,93,137,72,152,105,151
012750.jpg,69,112,108,111,84,134,72,152,104,152
012751.jpg,69,111,107,112,85,131,72,151,106,153
012752.jpg,69,114,110,110,86,122,72,152,102,150
012753.jpg,67,112,109,112,88,137,68,151,110,150
012754.jpg,70,110,107,111,90,137,74,153,104,153
012755.jpg,71,110,106,111,90,128,74,154,104,154
012756.jpg,70,111,107,111,98,130,72,153,105,153
012757.jpg,68,112,109,112,91,131,72,151,105,151
012758.jpg,72,111,105,110,78,134,75,155,101,154
012759.jpg,69,111,108,112,93,136,71,154,106,150
012760.jpg,71,111,106,110,78,135,74,155,102,153
012761.jpg,68,111,109,112,84,130,71,151,106,152
012762.jpg,68,111,109,112,83,137,68,150,110,151
012763.jpg,69,112,108,111,90,140,69,152,107,152
012764.jpg,70,110,106,112,70,139,69,151,110,155
012765.jpg,71,110,106,111,77,136,75,153,102,155
012766.jpg,70,112,108,110,101,136,68,153,108,152
012767.jpg,68,112,109,112,91,135,71,151,105,151
012768.jpg,70,110,107,111,93,139,74,153,104,153
012769.jpg,70,111,107,111,90,134,73,152,104,153
012770.jpg,70,112,108,110,89,139,74,152,101,153
012771.jpg,69,113,109,110,82,123,69,153,105,150
012772.jpg,68,112,109,112,91,142,68,151,109,151
012773.jpg,68,111,108,112,93,140,66,152,111,151
012774.jpg,70,111,107,111,84,131,76,153,101,153
012775.jpg,71,109,106,111,93,132,76,153,102,154
012776.jpg,70,112,107,110,84,131,73,153,102,153
012777.jpg,68,111,109,113,84,139,69,151,110,151
012778.jpg,70,111,107,110,83,130,73,153,103,152
012779.jpg,69,110,107,112,73,136,69,151,110,154
012780.jpg,68,112,109,111,85,131,66,151,110,151
012781.jpg,69,112,109,111,89,134,74,151,102,152
012782.jpg,70,111,108,111,88,136,70,152,107,152
012783.jpg,67,113,110,112,88,138,66,149,111,150
012784.jpg,69,111,108,111,85,137,71,153,106,151
012785.jpg,70,111,107,111,83,135,73,152,104,153
012786.jpg,69,112,108,111,87,132,72,152,104,152
012787.jpg,71,110,106,111,102,135,73,152,105,155
012788.jpg,69,111,108,111,97,127,72,153,104,151
012789.jpg,70,113,108,110,99,137,67,151,106,154
012790.jpg,69,112,109,111,84,128,69,152,107,151
012791.jpg,72,110,105,110,77,133,74,153,102,155
012792.jpg,70,110,106,111,96,131,72,152,106,153
012793.jpg,67,111,109,113,85,140,64,151,114,151
012794.jpg,69,112,108,111,93,134,70,151,106,152
012795.jpg,66,112,110,113,88,140,66,149,112,150
012796.jpg,68,111,108,113,81,138,65,150,114,152
012797.jpg,70,111,108,111,88,134,72,152,105,152
012798.jpg,69,111,108,111,87,136,71,153,105,151
012799.jpg,68,112,109,112,87,137,67,150,110,152
012800.jpg,70,111,107,111,91,133,74,153,103,153
012801.jpg,70,111,108,111,92,137,73,152,104,153
012802.jpg,68,112,109,112,93,138,71,151,106,150
012803.jpg,71,111,107,110,80,137,72,153,104,154
012804.jpg,69,111,108,112,89,138,72,151,105,152
012805.jpg,69,111,108,111,90,141,66,152,111,152
012806.jpg,69,111,108,111,89,135,69,152,108,152
012807.jpg,70,111,107,111,93,139,72,152,105,153
012808.jpg,69,111,108,112,89,132,71,152,106,152
012809.jpg,69,111,108,112,95,128,69,150,108,153
012810.jpg,70,109,106,112,73,137,71,150,109,156
012811.jpg,69,111,108,112,89,123,74,151,103,152
012812.jpg,69,112,109,111,88,135,70,152,106,151
012813.jpg,69,111,108,111,88,129,70,152,107,152
012814.jpg,71,109,105,111,104,130,77,155,101,154
012815.jpg,69,111,107,111,81,134,69,153,109,152
012816.jpg,69,111,108,111,85,136,74,152,103,152
012817.jpg,70,111,107,111,89,139,71,152,106,153
012818.jpg,68,109,107,114,79,139,71,150,111,153
012819.jpg,76,110,102,107,101,134,77,158,98,157
012820.jpg,70,111,107,111,83,135,75,153,102,153
012821.jpg,69,112,108,111,87,140,68,152,108,151
012822.jpg,68,111,109,112,84,138,68,150,110,152
012823.jpg,69,112,108,111,91,132,70,152,106,152
012824.jpg,72,107,102,112,100,136,78,155,103,157
012825.jpg,72,110,104,110,76,128,75,155,102,155
012826.jpg,72,110,105,110,76,139,76,154,102,155
012827.jpg,68,112,109,112,85,139,72,153,105,150
012828.jpg,68,112,110,112,89,136,66,149,110,152
012829.jpg,69,112,108,111,90,141,72,153,104,152
012830.jpg,67,112,110,113,85,139,67,150,111,150
012831.jpg,70,112,108,111,89,133,73,152,103,152
012832.jpg,69,112,108,110,87,129,73,152,102,151
012833.jpg,67,112,110,112,92,135,70,151,107,150
012834.jpg,70,112,108,111,85,134,73,152,103,153
012835.jpg,70,111,107,111,95,131,72,152,105,153
012836.jpg,71,111,107,110,91,134,75,154,101,153
012837.jpg,68,110,108,113,72,140,65,150,114,154
012838.jpg,69,111,108,111,92,135,69,152,108,152
012839.jpg,67,112,109,112,89,138,67,150,110,151
012840.jpg,70,111,107,111,91,128,76,153,101,153
012841.jpg,69,111,108,111,78,138,68,153,108,151
012842.jpg,69,112,109,111,92,138,69,152,107,151
012843.jpg,68,112,109,112,91,139,69,151,108,151
012844.jpg,71,110,106,111,100,138,75,154,102,153
012845.jpg,68,112,109,111,95,140,69,153,107,149
012846.jpg,71,112,107,110,85,133,71,153,104,153
012847.jpg,69,112,108,111,86,136,73,152,104,152
012848.jpg,67,113,111,112,85,140,67,151,108,148
012849.jpg,67,112,110,112,91,134,74,149,102,151
012850.jpg,69,112,109,111,97,137,70,152,107,151
012851.jpg,69,112,108,111,92,136,72,152,104,151
012852.jpg,69,112,108,111,88,132,74,152,102,153
012853.jpg,68,111,108,112,93,131,68,151,110,152
012854.jpg,68,112,109,112,93,133,68,153,109,149
012855.jpg,73,109,103,109,88,133,75,156,102,156
012856.jpg,71,111,106,110,104,135,71,155,105,152
012857.jpg,69,111,108,111,90,142,69,153,108,152
012858.jpg,71,112,107,110,93,138,71,154,104,151
012859.jpg,68,111,108,112,84,133,69,152,108,151
012860.jpg,69,111,108,112,89,123,71,152,106,152
012861.jpg,71,111,106,110,85,130,74,154,101,153
012862.jpg,68,112,109,112,87,138,69,152,108,150
012863.jpg,68,112,109,111,86,136,73,150,103,152
012864.jpg,69,110,107,112,94,128,77,153,102,151
012865.jpg,68,112,109,112,89,132,72,151,105,151
012866.jpg,71,110,106,111,87,136,71,153,106,154
012867.jpg,69,114,110,110,99,141,69,152,104,150
012868.jpg,69,111,107,112,93,136,68,153,110,152
012869.jpg,67,109,108,114,87,141,76,150,105,151
012870.jpg,68,112,109,111,88,132,67,149,109,152
012871.jpg,70,111,107,111,75,131,67,151,110,154
012872.jpg,68,111,108,113,81,135,70,151,109,152
012873.jpg,68,112,109,111,88,137,71,151,105,151
012874.jpg,79,106,97,108,64,135,76,159,103,163
012875.jpg,68,110,107,113,93,129,71,153,108,151
012876.jpg,72,109,104,110,75,139,73,152,104,158
012877.jpg,70,111,107,111,80,137,73,153,104,152
012878.jpg,69,110,107,112,95,127,76,151,103,153
012879.jpg,71,107,103,113,79,131,76,152,106,158
012880.jpg,71,112,107,110,72,128,67,152,108,153
012881.jpg,70,113,108,109,97,133,72,152,102,152
012882.jpg,68,112,109,111,87,141,67,152,108,150
012883.jpg,67,112,109,112,90,131,72,151,105,150
012884.jpg,70,111,107,111,92,137,74,153,102,152
012885.jpg,70,111,107,111,94,136,70,152,107,153
012886.jpg,69,112,108,111,86,133,72,151,105,152
012887.jpg,70,111,108,111,88,135,72,152,104,153
012888.jpg,69,111,108,111,88,136,72,151,105,153
012889.jpg,69,111,108,112,76,141,66,150,111,153
012890.jpg,67,111,109,113,83,138,69,150,109,152
012891.jpg,69,111,108,111,88,134,74,153,103,151
012892.jpg,70,111,108,111,94,139,74,153,102,152
012893.jpg,69,111,108,112,89,135,75,151,102,153
012894.jpg,68,111,109,112,88,141,68,152,109,150
012895.jpg,70,111,107,111,88,134,74,152,103,153
012896.jpg,70,110,107,111,87,137,73,154,104,151
012897.jpg,68,111,108,112,79,137,66,151,112,152
012898.jpg,70,111,107,111,78,138,75,151,102,154
012899.jpg,68,111,108,112,81,138,67,150,112,153
012900.jpg,70,111,107,111,95,134,71,153,106,153
012901.jpg,69,113,109,110,92,141,65,153,110,150
012902.jpg,68,111,108,112,93,134,68,151,110,152
012903.jpg,69,110,107,113,82,132,74,149,105,155
012904.jpg,69,112,109,111,91,133,68,152,108,151
012905.jpg,70,111,107,111,90,130,75,152,103,153
012906.jpg,69,111,107,112,90,138,72,153,106,152
012907.jpg,69,112,108,111,80,135,72,153,105,151
012908.jpg,69,111,108,111,85,140,73,151,104,153
012909.jpg,67,112,110,112,89,134,67,150,109,150
012910.jpg,69,111,108,111,91,134,73,152,104,152
012911.jpg,69,113,109,111,97,136,73,152,102,151
012912.jpg,68,114,110,110,72,121,68,151,106,151
012913.jpg,70,112,107,110,90,134,73,153,103,152
012914.jpg,70,113,108,110,78,128,73,152,101,152
012915.jpg,67,108,107,115,98,121,75,149,108,153
012916.jpg,69,111,108,112,86,136,74,152,103,151
012917.jpg,68,111,109,112,75,140,67,150,110,152
012918.jpg,70,108,105,113,101,128,80,153,101,155
012919.jpg,69,111,108,112,73,136,68,152,110,152
012920.jpg,69,109,106,113,76,136,74,150,107,156
012921.jpg,70,112,108,111,80,133,73,153,103,151
012922.jpg,68,112,109,112,90,135,71,151,106,151
012923.jpg,68,113,110,111,88,142,63,150,112,150
012924.jpg,77,110,102,106,66,132,75,159,98,157
012925.jpg,69,111,108,111,89,134,70,152,107,152
012926.jpg,68,111,109,112,86,140,69,151,108,151
012927.jpg,70,111,107,111,95,131,68,153,108,152
012928.jpg,69,112,108,112,91,136,70,152,107,151
012929.jpg,68,111,108,112,85,138,68,154,110,149
012930.jpg,70,112,108,110,79,133,74,152,102,152
012931.jpg,70,111,106,111,81,140,74,152,103,154
012932.jpg,70,110,106,111,97,134,74,153,104,154
012933.jpg,70,110,106,111,90,132,75,154,103,153
012934.jpg,68,111,108,112,79,135,67,149,111,155
012935.jpg,70,112,107,110,88,138,73,153,103,152
012936.jpg,68,111,109,112,89,135,68,150,110,152
012937.jpg,71,111,107,111,85,136,78,152,98,154
012938.jpg,69,111,108,111,93,139,67,152,109,152
012939.jpg,69,112,108,111,94,140,69,151,107,153
012940.jpg,70,111,107,111,90,135,71,153,106,151
012941.jpg,69,111,108,112,90,140,72,153,105,151
012942.jpg,79,115,104,101,110,139,74,159,90,157
012943.jpg,69,110,106,112,94,129,74,152,106,154
012944.jpg,70,111,107,110,102,135,68,152,108,153
012945.jpg,69,111,108,111,93,139,68,152,109,152
012946.jpg,68,111,108,112,81,137,71,150,107,153
012947.jpg,69,112,109,111,90,139,68,151,107,152
012948.jpg,66,113,111,113,88,139,65,149,112,149
012949.jpg,72,110,105,111,103,125,74,154,104,155
012950.jpg,68,110,108,113,78,133,68,149,111,153
012951.jpg,68,110,108,113,87,134,72,153,107,151
012952.jpg,66,112,111,113,88,141,69,149,109,149
012953.jpg,73,109,104,110,102,133,77,155,100,155
012954.jpg,71,109,105,111,79,138,77,154,102,155
012955.jpg,68,111,109,112,88,139,70,151,108,151
012956.jpg,71,111,106,111,88,135,76,153,101,153
012957.jpg,71,110,106,111,98,130,75,154,102,154
012958.jpg,67,113,111,112,93,136,66,150,109,149
012959.jpg,70,111,108,111,98,141,71,153,106,151
012960.jpg,74,107,102,110,65,137,73,155,107,159
012961.jpg,70,111,107,111,89,137,74,152,103,153
012962.jpg,68,111,108,112,80,134,71,152,107,152
012963.jpg,70,110,107,112,87,133,72,153,106,153
012964.jpg,70,110,107,111,82,135,74,153,104,153
012965.jpg,68,112,109,112,83,141,65,150,112,152
012966.jpg,72,110,105,110,92,134,73,155,104,154
012967.jpg,68,113,110,111,88,138,71,151,105,150
012968.jpg,70,111,107,111,88,136,74,153,102,153
012969.jpg,66,114,112,112,88,143,64,149,111,149
012970.jpg,69,111,108,111,86,131,72,152,105,152
012971.jpg,68,111,108,112,93,134,73,152,105,151
012972.jpg,70,111,107,110,82,131,72,153,104,152
012973.jpg,69,113,109,110,90,138,73,152,102,151
012974.jpg,69,111,108,112,96,134,71,151,107,152
012975.jpg,67,110,108,113,80,139,72,149,108,153
012976.jpg,70,110,107,112,87,136,76,153,102,152
012977.jpg,69,111,108,112,84,136,73,152,105,152
012978.jpg,68,111,109,112,88,136,66,152,112,150
012979.jpg,70,111,108,111,85,135,69,152,107,153
012980.jpg,68,111,108,112,84,137,68,152,111,150
012981.jpg,69,111,108,111,86,134,68,151,109,152
012982.jpg,69,111,108,112,87,140,73,152,104,152
012983.jpg,70,112,108,111,92,139,65,152,111,152
012984.jpg,68,112,109,111,88,136,67,152,109,151
012985.jpg,69,110,107,112,87,137,68,152,110,153
012986.jpg,69,112,109,110,81,131,71,153,104,151
012987.jpg,70,111,107,110,98,136,71,153,104,153
012988.jpg,70,112,108,110,88,134,76,152,100,152
012989.jpg,68,112,109,112,90,132,72,151,105,151
012990.jpg,72,110,105,110,86,131,76,154,101,155
012991.jpg,69,110,107,112,94,128,72,151,106,153
012992.jpg,70,111,107,111,95,134,74,153,103,152
012993.jpg,72,109,104,111,75,131,73,153,105,156
012994.jpg,73,109,104,110,107,132,72,156,105,155
012995.jpg,70,111,107,111,97,136,71,152,106,154
012996.jpg,69,112,108,111,92,140,69,152,107,152
012997.jpg,74,112,105,107,72,129,72,155,101,155
012998.jpg,68,110,108,113,82,138,67,150,112,153
012999.jpg,69,111,108,112,88,140,74,152,103,152
013000.jpg,68,112,109,112,92,134,67,151,109,150
013001.jpg,69,111,108,111,94,131,64,154,112,151
013002.jpg,68,111,108,112,90,138,74,152,104,152
013003.jpg,67,112,110,112,87,141,67,150,110,150
013004.jpg,70,112,108,111,93,140,66,153,109,151
013005.jpg,69,110,107,112,79,145,71,153,107,151
013006.jpg,68,111,109,112,87,133,72,152,105,151
013007.jpg,69,110,107,112,89,134,77,152,102,152
013008.jpg,70,110,106,111,78,135,73,152,105,154
013009.jpg,68,110,108,113,96,128,75,151,105,152
013010.jpg,68,112,109,112,89,144,70,151,106,151
013011.jpg,69,112,108,111,98,136,72,151,104,152
013012.jpg,71,110,105,110,76,137,75,154,102,154
013013.jpg,69,112,109,111,84,134,66,151,110,152
013014.jpg,71,111,107,111,74,135,75,150,102,156
013015.jpg,70,112,107,110,92,133,73,153,103,152
013016.jpg,68,110,108,113,84,136,71,152,109,151
013017.jpg,68,112,109,112,86,135,66,150,110,152
013018.jpg,66,113,111,113,89,140,68,149,109,149
013019.jpg,70,108,105,113,101,131,76,154,104,153
013020.jpg,70,112,108,111,89,137,67,151,109,153
013021.jpg,69,111,108,111,87,136,71,152,106,152
013022.jpg,70,111,107,110,89,134,73,153,103,153
013023.jpg,70,113,109,110,100,136,68,153,106,150
013024.jpg,69,111,108,111,87,133,74,152,103,152
013025.jpg,70,111,107,111,78,137,74,151,103,154
013026.jpg,68,111,108,112,93,127,74,151,105,152
013027.jpg,72,110,105,110,78,136,76,154,100,155
013028.jpg,67,112,110,112,89,138,67,150,110,151
013029.jpg,68,111,108,113,82,140,72,150,106,153
013030.jpg,68,112,109,112,86,138,73,152,104,151
013031.jpg,69,111,108,112,88,140,66,152,111,151
013032.jpg,69,112,108,111,86,134,66,152,109,152
013033.jpg,67,112,110,113,83,131,70,149,108,151
013034.jpg,71,110,106,111,94,137,73,153,104,154
013035.jpg,69,112,108,111,96,138,71,152,105,151
013036.jpg,69,111,108,111,89,130,73,151,103,152
013037.jpg,71,110,106,111,91,137,68,153,110,153
013038.jpg,69,111,108,112,87,136,74,152,104,152
013039.jpg,69,111,108,112,88,138,73,152,105,152
013040.jpg,67,113,110,112,94,136,68,151,108,150
013041.jpg,67,112,110,112,91,139,66,150,111,150
013042.jpg,70,108,105,113,98,128,77,152,105,155
013043.jpg,71,111,106,110,82,135,72,155,104,153
013044.jpg,68,112,109,112,87,137,66,151,111,151
013045.jpg,68,112,109,111,93,144,67,151,109,151
013046.jpg,69,112,108,111,86,136,71,151,106,153
013047.jpg,69,112,108,111,88,135,75,152,101,151
013048.jpg,71,109,105,112,98,128,75,153,104,155
013049.jpg,70,111,107,111,91,132,74,153,103,153
013050.jpg,68,111,108,112,90,137,73,152,104,151
013051.jpg,70,109,105,112,99,132,75,153,105,154
013052.jpg,68,111,109,112,89,137,64,151,113,151
013053.jpg,69,111,108,111,87,134,74,152,103,152
013054.jpg,71,109,104,111,76,138,75,152,104,157
